"가나",14773274.000 (Persons),2.883 (annual %),15207360.000 (Persons),2.896 (annual %),15653345.000 (Persons),2.891 (annual %),16106756.000 (Persons),2.855 (annual %),16561677.000 (Persons),2.785 (annual %),17014058.000 (Persons),2.695 (annual %),17462504.000 (Persons),2.602 (annual %),17908977.000 (Persons),2.525 (annual %),18357159.000 (Persons),2.472 (annual %),18812369.000 (Persons),2.449 (annual %),19278850.000 (Persons),2.449 (annual %),19756929.000 (Persons),2.450 (annual %),20246376.000 (Persons),2.447 (annual %),20750308.000 (Persons),2.459 (annual %),21272328.000 (Persons),2.485 (annual %),21814648.000 (Persons),2.517 (annual %),22379057.000 (Persons),2.554 (annual %),22963946.000 (Persons),2.580 (annual %),23563832.000 (Persons),2.579 (annual %),24170943.000 (Persons),2.544 (annual %),24779614.000 (Persons),2.487 (annual %),25387713.000 (Persons),2.424 (annual %),25996454.000 (Persons),2.369 (annual %),26607641.000 (Persons),2.324 (annual %),27224480.000 (Persons),2.292 (annual %),27849203.000 (Persons),2.269 (annual %),28481947.000 (Persons),2.247 (annual %),29121464.000 (Persons),2.221 (annual %),29767108.000 (Persons),2.193 (annual %),30417858.000 (Persons),2.163 (annual %),31072945.000 (Persons),2.131 (annual %)
"그리스",10196792.000 (Persons),1.058 (annual %),10319927.000 (Persons),1.200 (annual %),10399061.000 (Persons),0.764 (annual %),10460415.000 (Persons),0.588 (annual %),10512922.000 (Persons),0.501 (annual %),10562153.000 (Persons),0.467 (annual %),10608800.000 (Persons),0.441 (annual %),10661259.000 (Persons),0.493 (annual %),10720509.000 (Persons),0.554 (annual %),10761698.000 (Persons),0.383 (annual %),10805808.000 (Persons),0.409 (annual %),10862132.000 (Persons),0.520 (annual %),10902022.000 (Persons),0.367 (annual %),10928070.000 (Persons),0.239 (annual %),10955141.000 (Persons),0.247 (annual %),10987314.000 (Persons),0.293 (annual %),11020362.000 (Persons),0.300 (annual %),11048473.000 (Persons),0.255 (annual %),11077841.000 (Persons),0.265 (annual %),11107017.000 (Persons),0.263 (annual %),11121341.000 (Persons),0.129 (annual %),11104899.000 (Persons),-0.148 (annual %),11045011.000 (Persons),-0.541 (annual %),10965211.000 (Persons),-0.725 (annual %),10892413.000 (Persons),-0.666 (annual %),10820883.000 (Persons),-0.659 (annual %),10775971.000 (Persons),-0.416 (annual %),10754679.000 (Persons),-0.198 (annual %),10732882.000 (Persons),-0.203 (annual %),10721582.000 (Persons),-0.105 (annual %),10715549.000 (Persons),-0.056 (annual %)
"그린란드",55600.000 (Persons),0.541 (annual %),55500.000 (Persons),-0.180 (annual %),55300.000 (Persons),-0.361 (annual %),55200.000 (Persons),-0.181 (annual %),55500.000 (Persons),0.542 (annual %),55800.000 (Persons),0.539 (annual %),55900.000 (Persons),0.179 (annual %),56000.000 (Persons),0.179 (annual %),56100.000 (Persons),0.178 (annual %),56100.000 (Persons),0.000 (annual %),56200.000 (Persons),0.178 (annual %),56350.000 (Persons),0.267 (annual %),56609.000 (Persons),0.459 (annual %),56765.000 (Persons),0.275 (annual %),56911.000 (Persons),0.257 (annual %),56935.000 (Persons),0.042 (annual %),56774.000 (Persons),-0.283 (annual %),56555.000 (Persons),-0.386 (annual %),56328.000 (Persons),-0.402 (annual %),56323.000 (Persons),-0.009 (annual %),56905.000 (Persons),1.028 (annual %),56890.000 (Persons),-0.026 (annual %),56810.000 (Persons),-0.141 (annual %),56483.000 (Persons),-0.577 (annual %),56295.000 (Persons),-0.333 (annual %),56114.000 (Persons),-0.322 (annual %),56186.000 (Persons),0.128 (annual %),56172.000 (Persons),-0.025 (annual %),56023.000 (Persons),-0.266 (annual %),56225.000 (Persons),0.360 (annual %),56367.000 (Persons),0.252 (annual %)
"그레나다",96328.000 (Persons),-0.625 (annual %),96462.000 (Persons),0.139 (annual %),97161.000 (Persons),0.722 (annual %),98234.000 (Persons),1.098 (annual %),99345.000 (Persons),1.125 (annual %),100286.000 (Persons),0.943 (annual %),101003.000 (Persons),0.712 (annual %),101567.000 (Persons),0.557 (annual %),102023.000 (Persons),0.448 (annual %),102429.000 (Persons),0.397 (annual %),102837.000 (Persons),0.398 (annual %),103242.000 (Persons),0.393 (annual %),103636.000 (Persons),0.381 (annual %),104003.000 (Persons),0.354 (annual %),104346.000 (Persons),0.329 (annual %),104658.000 (Persons),0.299 (annual %),104938.000 (Persons),0.267 (annual %),105183.000 (Persons),0.233 (annual %),105457.000 (Persons),0.260 (annual %),105787.000 (Persons),0.312 (annual %),106227.000 (Persons),0.415 (annual %),106786.000 (Persons),0.525 (annual %),107452.000 (Persons),0.622 (annual %),108172.000 (Persons),0.668 (annual %),108900.000 (Persons),0.671 (annual %),109603.000 (Persons),0.643 (annual %),110263.000 (Persons),0.600 (annual %),110874.000 (Persons),0.553 (annual %),111449.000 (Persons),0.517 (annual %),112002.000 (Persons),0.495 (annual %),112519.000 (Persons),0.461 (annual %)
"괌",130480.000 (Persons),2.291 (annual %),133553.000 (Persons),2.328 (annual %),136693.000 (Persons),2.324 (annual %),139813.000 (Persons),2.257 (annual %),142806.000 (Persons),2.118 (annual %),145559.000 (Persons),1.909 (annual %),148061.000 (Persons),1.704 (annual %),150303.000 (Persons),1.503 (annual %),152274.000 (Persons),1.303 (annual %),153955.000 (Persons),1.098 (annual %),155323.000 (Persons),0.885 (annual %),156395.000 (Persons),0.688 (annual %),157173.000 (Persons),0.496 (annual %),157723.000 (Persons),0.349 (annual %),158094.000 (Persons),0.235 (annual %),158406.000 (Persons),0.197 (annual %),158649.000 (Persons),0.153 (annual %),158848.000 (Persons),0.125 (annual %),159037.000 (Persons),0.119 (annual %),159232.000 (Persons),0.123 (annual %),159439.000 (Persons),0.130 (annual %),159690.000 (Persons),0.157 (annual %),159990.000 (Persons),0.188 (annual %),160415.000 (Persons),0.265 (annual %),161007.000 (Persons),0.368 (annual %),161851.000 (Persons),0.523 (annual %),162948.000 (Persons),0.676 (annual %),164281.000 (Persons),0.815 (annual %),165770.000 (Persons),0.902 (annual %),167295.000 (Persons),0.916 (annual %),168783.000 (Persons),0.886 (annual %)
"과테말라",9050115.000 (Persons),2.734 (annual %),9296814.000 (Persons),2.689 (annual %),9544055.000 (Persons),2.625 (annual %),9790619.000 (Persons),2.551 (annual %),10037522.000 (Persons),2.491 (annual %),10286786.000 (Persons),2.453 (annual %),10536942.000 (Persons),2.403 (annual %),10788362.000 (Persons),2.358 (annual %),11046215.000 (Persons),2.362 (annual %),11311078.000 (Persons),2.369 (annual %),11589761.000 (Persons),2.434 (annual %),11871565.000 (Persons),2.402 (annual %),12147518.000 (Persons),2.298 (annual %),12415334.000 (Persons),2.181 (annual %),12682108.000 (Persons),2.126 (annual %),12948292.000 (Persons),2.077 (annual %),13213330.000 (Persons),2.026 (annual %),13477017.000 (Persons),1.976 (annual %),13739299.000 (Persons),1.927 (annual %),14000190.000 (Persons),1.881 (annual %),14259687.000 (Persons),1.837 (annual %),14521515.000 (Persons),1.819 (annual %),14781942.000 (Persons),1.778 (annual %),15043981.000 (Persons),1.757 (annual %),15306316.000 (Persons),1.729 (annual %),15567419.000 (Persons),1.691 (annual %),15827690.000 (Persons),1.658 (annual %),16087418.000 (Persons),1.628 (annual %),16346950.000 (Persons),1.600 (annual %),16604026.000 (Persons),1.560 (annual %),16858333.000 (Persons),1.520 (annual %)
"기니",6352282.000 (Persons),2.952 (annual %),6534936.000 (Persons),2.835 (annual %),6716032.000 (Persons),2.734 (annual %),6897171.000 (Persons),2.661 (annual %),7081119.000 (Persons),2.632 (annual %),7269631.000 (Persons),2.627 (annual %),7463782.000 (Persons),2.636 (annual %),7662071.000 (Persons),2.622 (annual %),7860772.000 (Persons),2.560 (annual %),8054745.000 (Persons),2.438 (annual %),8240735.000 (Persons),2.283 (annual %),8417082.000 (Persons),2.117 (annual %),8586077.000 (Persons),1.988 (annual %),8753097.000 (Persons),1.927 (annual %),8925729.000 (Persons),1.953 (annual %),9109585.000 (Persons),2.039 (annual %),9307421.000 (Persons),2.148 (annual %),9518159.000 (Persons),2.239 (annual %),9738796.000 (Persons),2.292 (annual %),9964470.000 (Persons),2.291 (annual %),10192168.000 (Persons),2.259 (annual %),10420459.000 (Persons),2.215 (annual %),10652032.000 (Persons),2.198 (annual %),10892821.000 (Persons),2.235 (annual %),11150970.000 (Persons),2.342 (annual %),11432096.000 (Persons),2.490 (annual %),11738434.000 (Persons),2.644 (annual %),12067516.000 (Persons),2.765 (annual %),12414292.000 (Persons),2.833 (annual %),12771246.000 (Persons),2.835 (annual %),13132792.000 (Persons),2.792 (annual %)
"기니비사우",975265.000 (Persons),2.227 (annual %),997522.000 (Persons),2.257 (annual %),1020353.000 (Persons),2.263 (annual %),1043421.000 (Persons),2.236 (annual %),1066345.000 (Persons),2.173 (annual %),1088850.000 (Persons),2.089 (annual %),1110835.000 (Persons),1.999 (annual %),1132505.000 (Persons),1.932 (annual %),1154372.000 (Persons),1.912 (annual %),1177133.000 (Persons),1.953 (annual %),1201305.000 (Persons),2.033 (annual %),1227105.000 (Persons),2.125 (annual %),1254454.000 (Persons),2.204 (annual %),1283297.000 (Persons),2.273 (annual %),1313492.000 (Persons),2.326 (annual %),1344931.000 (Persons),2.365 (annual %),1377582.000 (Persons),2.399 (annual %),1411545.000 (Persons),2.436 (annual %),1446936.000 (Persons),2.476 (annual %),1483920.000 (Persons),2.524 (annual %),1522603.000 (Persons),2.573 (annual %),1562996.000 (Persons),2.618 (annual %),1604981.000 (Persons),2.651 (annual %),1648259.000 (Persons),2.661 (annual %),1692433.000 (Persons),2.645 (annual %),1737207.000 (Persons),2.611 (annual %),1782434.000 (Persons),2.570 (annual %),1828146.000 (Persons),2.532 (annual %),1874304.000 (Persons),2.494 (annual %),1920917.000 (Persons),2.457 (annual %),1967998.000 (Persons),2.421 (annual %)
"가이아나",743306.000 (Persons),-0.306 (annual %),744477.000 (Persons),0.157 (annual %),748596.000 (Persons),0.552 (annual %),754141.000 (Persons),0.738 (annual %),758896.000 (Persons),0.629 (annual %),761298.000 (Persons),0.316 (annual %),760801.000 (Persons),-0.065 (annual %),757975.000 (Persons),-0.372 (annual %),753778.000 (Persons),-0.555 (annual %),749676.000 (Persons),-0.546 (annual %),746718.000 (Persons),-0.395 (annual %),745206.000 (Persons),-0.203 (annual %),744789.000 (Persons),-0.056 (annual %),745142.000 (Persons),0.047 (annual %),745737.000 (Persons),0.080 (annual %),746156.000 (Persons),0.056 (annual %),746335.000 (Persons),0.024 (annual %),746477.000 (Persons),0.019 (annual %),746815.000 (Persons),0.045 (annual %),747718.000 (Persons),0.121 (annual %),749430.000 (Persons),0.229 (annual %),752029.000 (Persons),0.346 (annual %),755388.000 (Persons),0.446 (annual %),759281.000 (Persons),0.514 (annual %),763371.000 (Persons),0.537 (annual %),767433.000 (Persons),0.531 (annual %),771363.000 (Persons),0.511 (annual %),775218.000 (Persons),0.499 (annual %),779007.000 (Persons),0.488 (annual %),782775.000 (Persons),0.483 (annual %),786559.000 (Persons),0.482 (annual %)
"아이티",7037915.000 (Persons),2.012 (annual %),7178611.000 (Persons),1.979 (annual %),7319491.000 (Persons),1.943 (annual %),7460684.000 (Persons),1.911 (annual %),7602318.000 (Persons),1.881 (annual %),7744509.000 (Persons),1.853 (annual %),7887312.000 (Persons),1.827 (annual %),8030721.000 (Persons),1.802 (annual %),8174680.000 (Persons),1.777 (annual %),8319070.000 (Persons),1.751 (annual %),8463802.000 (Persons),1.725 (annual %),8608810.000 (Persons),1.699 (annual %),8754148.000 (Persons),1.674 (annual %),8900108.000 (Persons),1.654 (annual %),9047082.000 (Persons),1.638 (annual %),9195289.000 (Persons),1.625 (annual %),9344784.000 (Persons),1.613 (annual %),9495336.000 (Persons),1.598 (annual %),9646570.000 (Persons),1.580 (annual %),9798046.000 (Persons),1.558 (annual %),9949318.000 (Persons),1.532 (annual %),10100320.000 (Persons),1.506 (annual %),10250922.000 (Persons),1.480 (annual %),10400672.000 (Persons),1.450 (annual %),10549007.000 (Persons),1.416 (annual %),10695540.000 (Persons),1.380 (annual %),10839976.000 (Persons),1.341 (annual %),10982367.000 (Persons),1.305 (annual %),11123183.000 (Persons),1.274 (annual %),11263079.000 (Persons),1.250 (annual %),11402533.000 (Persons),1.231 (annual %)
"온두라스",4955302.000 (Persons),2.879 (annual %),5098594.000 (Persons),2.851 (annual %),5244677.000 (Persons),2.825 (annual %),5394416.000 (Persons),2.815 (annual %),5548969.000 (Persons),2.825 (annual %),5709010.000 (Persons),2.843 (annual %),5874814.000 (Persons),2.863 (annual %),6045704.000 (Persons),2.867 (annual %),6220405.000 (Persons),2.849 (annual %),6397140.000 (Persons),2.802 (annual %),6574510.000 (Persons),2.735 (annual %),6751912.000 (Persons),2.663 (annual %),6929267.000 (Persons),2.593 (annual %),7106323.000 (Persons),2.523 (annual %),7282953.000 (Persons),2.455 (annual %),7458982.000 (Persons),2.388 (annual %),7634295.000 (Persons),2.323 (annual %),7808520.000 (Persons),2.256 (annual %),7980955.000 (Persons),2.184 (annual %),8150780.000 (Persons),2.106 (annual %),8317467.000 (Persons),2.024 (annual %),8480670.000 (Persons),1.943 (annual %),8640692.000 (Persons),1.869 (annual %),8798524.000 (Persons),1.810 (annual %),8955579.000 (Persons),1.769 (annual %),9112904.000 (Persons),1.741 (annual %),9270794.000 (Persons),1.718 (annual %),9429016.000 (Persons),1.692 (annual %),9587523.000 (Persons),1.667 (annual %),9746115.000 (Persons),1.641 (annual %),9904608.000 (Persons),1.613 (annual %)
"헝가리",10373988.000 (Persons),-1.033 (annual %),10373400.000 (Persons),-0.006 (annual %),10369341.000 (Persons),-0.039 (annual %),10357523.000 (Persons),-0.114 (annual %),10343355.000 (Persons),-0.137 (annual %),10328965.000 (Persons),-0.139 (annual %),10311238.000 (Persons),-0.172 (annual %),10290486.000 (Persons),-0.201 (annual %),10266570.000 (Persons),-0.233 (annual %),10237530.000 (Persons),-0.283 (annual %),10210971.000 (Persons),-0.260 (annual %),10187576.000 (Persons),-0.229 (annual %),10158608.000 (Persons),-0.285 (annual %),10129552.000 (Persons),-0.286 (annual %),10107146.000 (Persons),-0.221 (annual %),10087065.000 (Persons),-0.199 (annual %),10071370.000 (Persons),-0.156 (annual %),10055780.000 (Persons),-0.155 (annual %),10038188.000 (Persons),-0.175 (annual %),10022650.000 (Persons),-0.155 (annual %),10000023.000 (Persons),-0.226 (annual %),9971727.000 (Persons),-0.283 (annual %),9920362.000 (Persons),-0.516 (annual %),9893082.000 (Persons),-0.275 (annual %),9866468.000 (Persons),-0.269 (annual %),9843028.000 (Persons),-0.238 (annual %),9814023.000 (Persons),-0.295 (annual %),9787966.000 (Persons),-0.266 (annual %),9775564.000 (Persons),-0.127 (annual %),9771141.000 (Persons),-0.045 (annual %),9749763.000 (Persons),-0.219 (annual %)
"아이슬란드",254826.000 (Persons),0.778 (annual %),257797.000 (Persons),1.159 (annual %),261057.000 (Persons),1.257 (annual %),263725.000 (Persons),1.017 (annual %),266021.000 (Persons),0.867 (annual %),267468.000 (Persons),0.542 (annual %),268916.000 (Persons),0.540 (annual %),271128.000 (Persons),0.819 (annual %),274047.000 (Persons),1.071 (annual %),277381.000 (Persons),1.209 (annual %),281205.000 (Persons),1.369 (annual %),284968.000 (Persons),1.329 (annual %),287523.000 (Persons),0.893 (annual %),289521.000 (Persons),0.693 (annual %),292074.000 (Persons),0.878 (annual %),296734.000 (Persons),1.583 (annual %),303782.000 (Persons),2.347 (annual %),311566.000 (Persons),2.530 (annual %),317414.000 (Persons),1.860 (annual %),318499.000 (Persons),0.341 (annual %),318041.000 (Persons),-0.144 (annual %),319014.000 (Persons),0.305 (annual %),320716.000 (Persons),0.532 (annual %),323764.000 (Persons),0.946 (annual %),327386.000 (Persons),1.113 (annual %),330815.000 (Persons),1.042 (annual %),335439.000 (Persons),1.388 (annual %),343400.000 (Persons),2.346 (annual %),352721.000 (Persons),2.678 (annual %),360563.000 (Persons),2.199 (annual %),366425.000 (Persons),1.613 (annual %)
"인도",873277799.000 (Persons),2.076 (annual %),891273202.000 (Persons),2.040 (annual %),909307018.000 (Persons),2.003 (annual %),927403866.000 (Persons),1.971 (annual %),945601828.000 (Persons),1.943 (annual %),963922586.000 (Persons),1.919 (annual %),982365248.000 (Persons),1.895 (annual %),1000900028.000 (Persons),1.869 (annual %),1019483586.000 (Persons),1.840 (annual %),1038058154.000 (Persons),1.806 (annual %),1056575548.000 (Persons),1.768 (annual %),1075000094.000 (Persons),1.729 (annual %),1093317187.000 (Persons),1.690 (annual %),1111523146.000 (Persons),1.651 (annual %),1129623466.000 (Persons),1.615 (annual %),1147609924.000 (Persons),1.580 (annual %),1165486291.000 (Persons),1.546 (annual %),1183209471.000 (Persons),1.509 (annual %),1200669762.000 (Persons),1.465 (annual %),1217726217.000 (Persons),1.411 (annual %),1234281163.000 (Persons),1.350 (annual %),1250287939.000 (Persons),1.289 (annual %),1265780243.000 (Persons),1.231 (annual %),1280842119.000 (Persons),1.183 (annual %),1295600768.000 (Persons),1.146 (annual %),1310152392.000 (Persons),1.117 (annual %),1324517250.000 (Persons),1.090 (annual %),1338676779.000 (Persons),1.063 (annual %),1352642283.000 (Persons),1.038 (annual %),1366417756.000 (Persons),1.013 (annual %),1380004385.000 (Persons),0.989 (annual %)
"인도네시아",181413398.000 (Persons),1.782 (annual %),184591897.000 (Persons),1.737 (annual %),187739786.000 (Persons),1.691 (annual %),190851184.000 (Persons),1.644 (annual %),193917458.000 (Persons),1.594 (annual %),196934257.000 (Persons),1.544 (annual %),199901231.000 (Persons),1.495 (annual %),202826444.000 (Persons),1.453 (annual %),205724597.000 (Persons),1.419 (annual %),208615171.000 (Persons),1.395 (annual %),211513822.000 (Persons),1.380 (annual %),214427419.000 (Persons),1.368 (annual %),217357790.000 (Persons),1.357 (annual %),220309473.000 (Persons),1.349 (annual %),223285666.000 (Persons),1.342 (annual %),226289468.000 (Persons),1.336 (annual %),229318262.000 (Persons),1.330 (annual %),232374239.000 (Persons),1.324 (annual %),235469755.000 (Persons),1.323 (annual %),238620554.000 (Persons),1.329 (annual %),241834226.000 (Persons),1.338 (annual %),245115988.000 (Persons),1.348 (annual %),248451714.000 (Persons),1.352 (annual %),251805314.000 (Persons),1.341 (annual %),255128076.000 (Persons),1.311 (annual %),258383257.000 (Persons),1.268 (annual %),261556386.000 (Persons),1.221 (annual %),264650969.000 (Persons),1.176 (annual %),267670549.000 (Persons),1.135 (annual %),270625567.000 (Persons),1.098 (annual %),273523621.000 (Persons),1.065 (annual %)
